user,text,clean_text
impishhern5,@realDonaldTrump https://t.co/crzNCvOoRS,['realdonaldtrump']
YourAnonNewsCan,@realDonaldTrump https://t.co/e0MVrU504u https://t.co/AgbXEFSWW9,['realdonaldtrump']
mryellnp,@realDonaldTrump Bs,"['realdonaldtrump', 'b']"
tesa_silva,@realDonaldTrump Says the man who voted by mail. https://t.co/qIkheUpg2y,"['realdonaldtrump', 'say', 'man', 'voted', 'mail']"
SEcorona12,@realDonaldTrump Ur lying where r the twitter watchers so they can delete this tweet,"['realdonaldtrump', 'ur', 'lying', 'r', 'twitter', 'watcher', 'delete', 'tweet']"
Pieter_Erasmus_,@realDonaldTrump https://t.co/ethuOv907X,['realdonaldtrump']
BeastTrainer81,@realDonaldTrump Rigged ejection. Like in 2016? First “president” to lose popular vote and still win,"['realdonaldtrump', 'rigged', 'ejection', 'like', '2016', 'first', 'president', 'lose', 'popular', 'vote', 'still', 'win']"
Nickisperplexed,@realDonaldTrump Evidence. Show us the evidence that you have Con Man der in Chief.  My cat has 8 legs. Ask me to p… https://t.co/uWx0bMwvbT,"['realdonaldtrump', 'evidence', 'show', 'u', 'evidence', 'con', 'man', 'der', 'chief', 'cat', '8', 'leg', 'ask', 'p']"
toots717,@realDonaldTrump Stop the bullshit. Everyone knows you vote by mail.,"['realdonaldtrump', 'stop', 'bullshit', 'everyone', 'know', 'vote', 'mail']"
MHonyoust,"@realDonaldTrump What did your people do with them? So , your family isn’t allowed to run a charity in NYC?","['realdonaldtrump', 'people', 'family', 'allowed', 'run', 'charity', 'nyc']"
AlanGoldstein12,@realDonaldTrump Guess what putin and benedict donny have in common......they both HATE AMERICA!!!,"['realdonaldtrump', 'guess', 'putin', 'benedict', 'danny', 'common', 'hate', 'america']"
emccall007,@realDonaldTrump Hey man if you're suggesting that you won't accept your defeat in 2020  then we are going to have… https://t.co/etRMHG7COy,"['realdonaldtrump', 'hey', 'man', 'suggesting', 'accept', 'defeat', '2020', 'going']"
EricMcClure15,@realDonaldTrump Are you going to keep crying little donnie wah wah,"['realdonaldtrump', 'going', 'keep', 'cry', 'little', 'donne', 'wah', 'wah']"
macpj,@realDonaldTrump .Source??,"['realdonaldtrump', 'source']"
gochisox1609,@realDonaldTrump Yet you continue to vote by mail.... I hope that sinks in with your followers.,"['realdonaldtrump', 'yet', 'continue', 'vote', 'mail', 'hope', 'sink', 'follower']"
LWinB,@realDonaldTrump #trumplieseverytimeheopenshismouth,"['realdonaldtrump', 'trumplieseverytimeheopenshismouth']"
StephenLiller,@realDonaldTrump Fake news! You lie about everything. You are untrustworthy!,"['realdonaldtrump', 'fake', 'news', 'lie', 'everything', 'trustworthy']"
LindaSt85442136,@realDonaldTrump Why do you vote by mail????,"['realdonaldtrump', 'vote', 'mail']"
SurrogateGP_USA,@realDonaldTrump #NobodyLikesTrump  #NobodyLikesTrump #NobodyLikesTrump #NobodyLikesTrump #NobodyLikesTrump,"['realdonaldtrump', 'nobodylikestrump', 'nobodylikestrump', 'nobodylikestrump', 'nobodylikestrump', 'nobodylikestrump']"
DailyRook,@realDonaldTrump @MichaelPreamble Make America Great Again  by leaving it!,"['realdonaldtrump', 'michaelpreamble', 'make', 'america', 'great', 'leaving']"
WorsPresEver45,@realDonaldTrump #CryBabyTrump,"['realdonaldtrump', 'crybabytrump']"
sofiya1127,@realDonaldTrump WE GOT A COWARD WHO CANT MAN UP IN BEING A LOSER,"['realdonaldtrump', 'got', 'coward', 'cant', 'man', 'loser']"
SteveDH63,@realDonaldTrump Huge difference between votes getting lost and voter fraud.  Do only Republican votes get lost or delayed?,"['realdonaldtrump', 'huge', 'difference', 'vote', 'getting', 'lost', 'voter', 'fraud', 'republican', 'vote', 'get', 'lost', 'delayed']"
WWBush3,"@realDonaldTrump After seeing the final election results, trump will surely say that the vote is false. He will thi… https://t.co/A428SGDDRl","['realdonaldtrump', 'seeing', 'final', 'election', 'result', 'trump', 'surely', 'say', 'vote', 'false', 'thi']"
vipsania0202201,@realDonaldTrump You are destroying online business by destroying the #USPS #USPSsabotage,"['realdonaldtrump', 'destroying', 'online', 'business', 'destroying', 'us', 'uspssabotage']"
Missyroset,@realDonaldTrump NY had so many people vote that they underestimated the number of resources needed to process. Not… https://t.co/mGRQHjymqM,"['realdonaldtrump', 'ny', 'many', 'people', 'vote', 'underestimated', 'number', 'resource', 'needed', 'process']"
FKirkman1,@realDonaldTrump If the votes are missing then it is the fault of the postal service run by the US government that… https://t.co/awtyOv4zfH,"['realdonaldtrump', 'vote', 'missing', 'fault', 'postal', 'service', 'run', 'u', 'government']"
TOOLDTOQUIT,@realDonaldTrump https://t.co/wBGWYK6Bun,['realdonaldtrump']
lackeyleft,@realDonaldTrump then FUND election needs!,"['realdonaldtrump', 'fund', 'election', 'need']"
BrendaJJustice7,@realDonaldTrump https://t.co/54ZqOaOooc,['realdonaldtrump']
Sbel27860592,@realDonaldTrump Thank God for the Press secretary she will let everyone know,"['realdonaldtrump', 'thank', 'god', 'press', 'secretary', 'let', 'everyone', 'know']"
BrendaJJustice7,@realDonaldTrump You know nothing about the subject other than ...your party may lose the election💔🇺🇸💔 https://t.co/X1nQvKLgho,"['realdonaldtrump', 'know', 'nothing', 'subject', 'party', 'may', 'lose', 'election', 'broken', 'heart', 'united', 'state', 'broken', 'heart']"
beowulfnk,@realDonaldTrump #NoMailInVoting,"['realdonaldtrump', 'nomailinvoting']"
kml0429,"@realDonaldTrump Stop being a baby.  “ I told you so”! Dear god, you’re the president of the United States !!! Act like it!","['realdonaldtrump', 'stop', 'baby', 'told', 'dear', 'god', 'president', 'united', 'state', 'act', 'like']"
matt_kathleen,@realDonaldTrump Oh I'm sure NY shit show,"['realdonaldtrump', 'oh', 'sure', 'ny', 'shit', 'show']"
lastchance99,@realDonaldTrump https://t.co/1JQbuF1g1E,['realdonaldtrump']
OCRfz4ZRKGBpOCO,@realDonaldTrump How strange it is for New York State to insist on a mail-In vote! People wear masks and there're m… https://t.co/3e8gJ0XEG3,"['realdonaldtrump', 'strange', 'new', 'york', 'state', 'insist', 'mail', 'vote', 'people', 'wear', 'mask']"
KarenPGee,@realDonaldTrump What’s wrong? Can’t cheat with mail in ballots https://t.co/TIjTcGormu,"['realdonaldtrump', 'wrong', 'cheat', 'mail', 'ballot']"
michele68917147,@realDonaldTrump If mail in voting sucks? Why did you...MAIL IN YOUR VOTE?,"['realdonaldtrump', 'mail', 'voting', 'suck', 'mail', 'vote']"
Rightisred,@realDonaldTrump We will overcome it!,"['realdonaldtrump', 'overcome']"
CubedOnly,@realDonaldTrump I'm gonna throw a big-ass party on the day you go to prison.,"['realdonaldtrump', 'gon', 'na', 'throw', 'big', 'as', 'party', 'day', 'go', 'prison']"
jeannemburing,@realDonaldTrump KY just conducted a very successful Primary using mail in voting!!!   Safe and Easy.  We will all… https://t.co/6YeLjP9DY0,"['realdonaldtrump', 'ky', 'conducted', 'successful', 'primary', 'using', 'mail', 'voting', 'safe', 'easy']"
jlover27,@realDonaldTrump Check this out America! An Escort and a Con Man running the country... NO WONDER! Keep that in min… https://t.co/cBuVZhiKcW,"['realdonaldtrump', 'check', 'america', 'escort', 'con', 'man', 'running', 'country', 'wonder', 'keep', 'min']"
Milorich3,@realDonaldTrump Check out Oregon and other states that have used absentee/mail in ballots for years. Be aware that… https://t.co/2uws013kqb,"['realdonaldtrump', 'check', 'oregon', 'state', 'used', 'absentee', 'mail', 'ballot', 'year', 'aware']"
devinnunescon,"@realDonaldTrump Don, your racist low-income housing suburban scare tactic isn't working and no one except the 30%… https://t.co/qAfDZZD9Z2","['realdonaldtrump', 'racist', 'low', 'income', 'housing', 'suburban', 'scare', 'tactic', 'working', 'one', 'except', '30']"
VJKUTZ,@realDonaldTrump And you plan on making it worse. Closing post offices &amp; cutting postal workers overtime to delay t… https://t.co/v6qESCuu1U,"['realdonaldtrump', 'plan', 'making', 'worse', 'closing', 'post', 'office', 'amp', 'cutting', 'postal', 'worker', 'overtime', 'delay']"
terrydesroches,@realDonaldTrump This would be believe to an ignorant naive idiot but thank God not everyone has the Trump name. I… https://t.co/ipjrniudjw,"['realdonaldtrump', 'would', 'believe', 'ignorant', 'naive', 'idiot', 'thank', 'god', 'everyone', 'trump', 'name']"
breiterbart,@realDonaldTrump Looks like your unethical attempts at voter suppression via cutbacks in Post Office service and fu… https://t.co/QZwxLoY0O1,"['realdonaldtrump', 'look', 'like', 'unethical', 'attempt', 'voter', 'suppression', 'via', 'setback', 'post', 'office', 'service', 'fu']"
JayJack2568,"@realDonaldTrump Mail in voting has been happening since the Civil War... It was safe then, it is safe now!  But...… https://t.co/eMlabhwEVg","['realdonaldtrump', 'mail', 'voting', 'happening', 'since', 'civil', 'war', 'safe', 'safe']"
fishtv2003,@realDonaldTrump You vote by mail.  If it’s good enough for you.  It should be good enough for everyone else.,"['realdonaldtrump', 'vote', 'mail', 'good', 'enough', 'good', 'enough', 'everyone', 'else']"
EricKnapp9,@realDonaldTrump What is $7 billion for Lockheed (skunkworks) and Boeing doing in a Corona Virus deal ?  Their snea… https://t.co/jYk81XPKzU,"['realdonaldtrump', '7', 'billion', 'locked', 'skunkworks', 'boeing', 'corona', 'virus', 'deal', 'sea']"
shareideas26,@realDonaldTrump This may backfire on both parties.,"['realdonaldtrump', 'may', 'backfire', 'party']"
jimmyiacono,@realDonaldTrump The guy wore the same t-shirt for 3 weeks?,"['realdonaldtrump', 'guy', 'wore', 'shirt', '3', 'week']"
hong_e130,@realDonaldTrump laji,"['realdonaldtrump', 'lagi']"
Carol30948012,"@realDonaldTrump Mr. President, I am a very strong supporter of yours; Today Rob had surgery to his back earlier to… https://t.co/wJh2RW75rV","['realdonaldtrump', 'mr', 'president', 'strong', 'supporter', 'today', 'rob', 'surgery', 'back', 'earlier']"
ROYALRESTN,@realDonaldTrump @Ey3s0nQ Any business owner will agree that USPS is never a sure delivery method. Risky every time!,"['realdonaldtrump', 'ey3s0nq', 'business', 'owner', 'agree', 'us', 'never', 'sure', 'delivery', 'method', 'risky', 'every', 'time']"
Damian59818983,@realDonaldTrump https://t.co/XDlt82eWAN,['realdonaldtrump']
AMIN69479383,@realDonaldTrump Nice♥️,"['realdonaldtrump', 'nice', 'heart', 'suit']"
allsniles,@realDonaldTrump https://t.co/olPbyeLauY,['realdonaldtrump']
JariRantanen11,@realDonaldTrump Pityful.,"['realdonaldtrump', 'playful']"
smorris89181183,@realDonaldTrump so your aiding and abetting mail in fraud and filming it...thats tacky even for you,"['realdonaldtrump', 'aiding', 'betting', 'mail', 'fraud', 'filming', 'thats', 'tack', 'even']"
business_agm,@realDonaldTrump Bet this gets taken down,"['realdonaldtrump', 'bet', 'get', 'taken']"
GagaDelEilish,"@realDonaldTrump Did you post this thinking it will help your case? It doesn’t. And hey, by the way! Florida Democr… https://t.co/1ArJAs4T43","['realdonaldtrump', 'post', 'thinking', 'help', 'case', 'hey', 'way', 'florida', 'demo']"
jr50903400,@realDonaldTrump Check our this hypocrite aka @realDonaldTrump #dicktatorTrump #LyingTrump #TrumpIsARacist… https://t.co/kxAZ2ENwPE,"['realdonaldtrump', 'check', 'hypocrisy', 'aka', 'realdonaldtrump', 'dicktatortrump', 'lyingtrump', 'trumpisaracist']"
jayne10965,@realDonaldTrump So. .... he committed voter fraud.,"['realdonaldtrump', 'committed', 'voter', 'fraud']"
realCheeto1,@realDonaldTrump https://t.co/eJHzSBxFy2,['realdonaldtrump']
nfCn6h8alDDvO8j,"@realDonaldTrump Today, Iran has the best missile power in the world.  I was in your place, I was hiding only in th… https://t.co/AZLIoeWkwy","['realdonaldtrump', 'today', 'iran', 'best', 'missile', 'power', 'world', 'place', 'hiding', 'th']"
ScreminButerfly,@realDonaldTrump We all know you've voted many times by mail ~ you two faced,"['realdonaldtrump', 'know', 'voted', 'many', 'time', 'mail', 'two', 'faced']"
realCheeto1,@realDonaldTrump https://t.co/qHqj53a1sp,['realdonaldtrump']
TheTaurosKing,@realDonaldTrump 1) Mail-in ballots are not that small. They are the size of a legal envelope and the ballots are n… https://t.co/E0gK1aqG3h,"['realdonaldtrump', '1', 'mail', 'ballot', 'small', 'size', 'legal', 'envelope', 'ballot', 'n']"
Mariela90566165,@realDonaldTrump #BlockDollarUseInCuba,"['realdonaldtrump', 'blockdollaruseincuba']"
dori_zessin,"@realDonaldTrump There is nothing wrong with mail in voting. You are so afraid that if everyone gets the opportunity to vote,you will lose.","['realdonaldtrump', 'nothing', 'wrong', 'mail', 'voting', 'afraid', 'everyone', 'get', 'opportunity', 'vote', 'lose']"
SueFrancisMook,@realDonaldTrump #SuburbsForBiden #SuburbsForBiden #SuburbsForBiden And All your tweets are lies so We Will… https://t.co/2BwgZIZVNE,"['realdonaldtrump', 'suburbsforbiden', 'suburbsforbiden', 'suburbsforbiden', 'tweet', 'lie']"
CincyMom147,@realDonaldTrump Since you appointed your minion as Postmaster General the post office is beginning to resemble Ita… https://t.co/YLYl4aOJ26,"['realdonaldtrump', 'since', 'appointed', 'minion', 'postmaster', 'general', 'post', 'office', 'beginning', 'resemble', 'ita']"
jayne10965,"@realDonaldTrump Statistically,  you are lying. Again.  You are afraid. Mail-in voting is secure. The Republican pa… https://t.co/sNss2uyu6H","['realdonaldtrump', 'statistically', 'lying', 'afraid', 'mail', 'voting', 'secure', 'republican', 'pa']"
realCheeto1,"@realDonaldTrump ATTENTION, IF YOU RECEIVE THIS, IT'S A DEM HOAX! https://t.co/RExgXlBhaG","['realdonaldtrump', 'attention', 'receive', 'dem', 'hoax']"
MstAsaakter1,@realDonaldTrump Dollar Tree Still Giving out 💲800 to the first 50 people to Comment CASH .. Just like they did last Week ..it starts now!,"['realdonaldtrump', 'dollar', 'tree', 'still', 'giving', 'heavy', 'dollar', 'sign', '800', 'first', '50', 'people', 'comment', 'cash', 'like', 'last', 'week', 'start']"
hfmuddjr,"@realDonaldTrump I guess no republican would ever use this to cheat, just democrats...","['realdonaldtrump', 'guess', 'republican', 'would', 'ever', 'use', 'cheat', 'democrat']"
RonDecker,@realDonaldTrump So over to vote for Biden more than once?  Landslide for the blue!!,"['realdonaldtrump', 'vote', 'biden', 'landslide', 'blue']"
Zdevil1,@realDonaldTrump Let’s talk about this article about Laura &amp; Don Jr promoting Mail in Voting https://t.co/XqYN1hyM1B,"['realdonaldtrump', 'let', 'talk', 'article', 'laura', 'amp', 'jr', 'promoting', 'mail', 'voting']"
TrumpIsAMutt,@realDonaldTrump Little Donnie is already campaigning to claim a “rigged” November election because he knows he’s screwed.,"['realdonaldtrump', 'little', 'donne', 'already', 'campaigning', 'claim', 'rigged', 'november', 'election', 'know', 'screwed']"
Pieter_Erasmus_,@realDonaldTrump https://t.co/AB2kzdbciT,['realdonaldtrump']
andi00430967,"@realDonaldTrump The brutal attack of Russian jets on Syria and the killing of women and children، More than 500,00… https://t.co/WwVP7UI8uU","['realdonaldtrump', 'brutal', 'attack', 'russian', 'jet', 'syria', 'killing', 'woman', 'child', '500', '00']"
longotter61,@realDonaldTrump Maybe because you sent them to a PO Box you big dummy. Stop the fear mongering. Smart Americans ca… https://t.co/M3he3W2pTi,"['realdonaldtrump', 'maybe', 'sent', 'po', 'box', 'big', 'dummy', 'stop', 'fear', 'wondering', 'smart', 'american', 'ca']"
nug1,@realDonaldTrump @siggyflicker The President &amp; the First Lady do mail in voting.  Our Military members do mail in voting.,"['realdonaldtrump', 'siggyflicker', 'president', 'amp', 'first', 'lady', 'mail', 'voting', 'military', 'member', 'mail', 'voting']"
AnthonyJAlberta,@realDonaldTrump This actually concludes that: Mail works! Go figure.,"['realdonaldtrump', 'actually', 'concludes', 'mail', 'work', 'go', 'figure']"
toots717,@realDonaldTrump You vote by mail. Clearly you trust that it’s safe.,"['realdonaldtrump', 'vote', 'mail', 'clearly', 'trust', 'safe']"
elkopec17,@realDonaldTrump trumpfiction🐂💩💩,"['realdonaldtrump', 'trumpfiction', 'ox', 'pile', 'poo', 'pile', 'poo']"
cesear,@realDonaldTrump Pleaseeeeeee https://t.co/7tfEZykDC7,"['realdonaldtrump', 'pleaseeeeeee']"
Hendrik151515,@realDonaldTrump https://t.co/5QBl3KvJam,['realdonaldtrump']
lmedcafe66,@realDonaldTrump Mr. President. How did you vote the last few elections,"['realdonaldtrump', 'mr', 'president', 'vote', 'last', 'election']"
safeagain1,@realDonaldTrump #TrumpGOPFascism  ▶️https://t.co/GVPzaApumh  @NicholsUprising  #AmericaUnderSiege  #TheEnemyWithin https://t.co/JppbygiO3x,"['realdonaldtrump', 'trumpgopfascism', 'play', 'button', 'nicholsuprising', 'americaundersiege', 'theenemywithin']"
